id,group,transaction_id,transaction_type,recipient_name,recipient_email,amount,currency,fuel_type,quantity_liters,truck_number,truck_id,departure_date,arrival_date,storage_location,contract_ref,notes,created_at,metadata,transaction_amount,transaction_currency,transaction_date
425,Group B,BPCL-TXN-1000246,incoming,Kavita Jain,kavita.jain@bpcl.co.in,218298.69,INR,ATF,43534,TRK6185,TID496086,,2025-03-15,TankFarm-7,CNTR-25282,Requires escort,2025-03-04T03:44:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 43534, ""truck_count"": 1, ""contract_ref"": ""CNTR-25282"", ""storage_location"": ""TankFarm-7""}",28289.02,INR,2025-03-04T03:44:00
427,Group A,BPCL-TXN-1000247,incoming,Anil Jain,anil.jain@bpcl.co.in,608337.19,INR,Naphtha,11026,"TRK2552,TRK6518,TRK5478,TRK2102,TRK9700,TRK8786","TID547852,TID319927,TID464187,TID934301,TID180385,TID783185",,2025-02-08,TankFarm-9,CNTR-24913,Quality check required,2025-03-26T17:20:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 11026, ""truck_count"": 6, ""contract_ref"": ""CNTR-24913"", ""storage_location"": ""TankFarm-9""}",28302.39,INR,2025-03-26T17:20:00
428,Group B,BPCL-TXN-1000248,incoming,Vikram Bansal,vikram.bansal@bpcl.co.in,398642.69,INR,Naphtha,16835,TRK9457,TID295600,,2025-03-15,TankFarm-8,CNTR-23489,Temperature sensitive,2025-02-04T20:34:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 16835, ""truck_count"": 1, ""contract_ref"": ""CNTR-23489"", ""storage_location"": ""TankFarm-8""}",28315.76,INR,2025-02-04T20:34:00
430,Group A,BPCL-TXN-1000249,incoming,Ajay Patel,ajay.patel@bpcl.co.in,484597.43,INR,ATF,22493,"TRK3631,TRK5201,TRK4868","TID525581,TID350067,TID219074",,2025-01-20,TankFarm-4,CNTR-20453,Weather delay,2025-02-09T14:31:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 22493, ""truck_count"": 3, ""contract_ref"": ""CNTR-20453"", ""storage_location"": ""TankFarm-4""}",28329.13,INR,2025-02-09T14:31:00
432,Group C,BPCL-TXN-1000250,incoming,Meera Sharma,meera.sharma@bpcl.co.in,65112.27,INR,MS,25572,"TRK5882,TRK2041,TRK7668,TRK6954,TRK2479","TID516174,TID980605,TID859414,TID983687,TID247388",,2025-01-31,TankFarm-2,CNTR-29354,Documentation pending,2025-01-16T16:42:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 25572, ""truck_count"": 5, ""contract_ref"": ""CNTR-29354"", ""storage_location"": ""TankFarm-2""}",28342.5,INR,2025-01-16T16:42:00
434,Group B,BPCL-TXN-1000251,incoming,Vikram Singh,vikram.singh@bpcl.co.in,321072.28,INR,Naphtha,8665,"TRK9740,TRK7139,TRK2850,TRK6185","TID672255,TID544366,TID597920,TID815903",,2025-02-01,TankFarm-5,CNTR-22374,Gate pass pending,2025-03-02T22:23:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 8665, ""truck_count"": 4, ""contract_ref"": ""CNTR-22374"", ""storage_location"": ""TankFarm-5""}",28355.87,INR,2025-03-02T22:23:00
436,Group A,BPCL-TXN-1000252,incoming,Kavita Jain,kavita.jain@bpcl.co.in,697442.87,INR,LDO,24719,TRK4857,TID411870,,2025-01-27,TankFarm-3,CNTR-27190,Gate pass pending,2025-03-24T13:50:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 24719, ""truck_count"": 1, ""contract_ref"": ""CNTR-27190"", ""storage_location"": ""TankFarm-3""}",28369.24,INR,2025-03-24T13:50:00
437,Group B,BPCL-TXN-1000253,incoming,Ajay Singh,ajay.singh@bpcl.co.in,366541.18,INR,ATF,26805,"TRK7920,TRK2644,TRK3627,TRK5275,TRK9295,TRK2087","TID468948,TID541314,TID731364,TID864654,TID952941,TID674334",,2025-02-11,TankFarm-8,CNTR-20448,Standard operation,2025-03-24T20:11:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 26805, ""truck_count"": 6, ""contract_ref"": ""CNTR-20448"", ""storage_location"": ""TankFarm-8""}",28382.61,INR,2025-03-24T20:11:00
440,Group B,BPCL-TXN-1000254,incoming,Ajay Bansal,ajay.bansal@bpcl.co.in,187753.17,INR,MS,41603,"TRK4747,TRK2457,TRK8576,TRK4248,TRK5289,TRK3764","TID152201,TID520515,TID748024,TID549737,TID729557,TID372795",,2025-01-20,TankFarm-2,CNTR-26028,Customs hold,2025-03-14T03:00:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 41603, ""truck_count"": 6, ""contract_ref"": ""CNTR-26028"", ""storage_location"": ""TankFarm-2""}",28395.98,INR,2025-03-14T03:00:00
442,Group A,BPCL-TXN-1000255,incoming,Anil Desai,anil.desai@bpcl.co.in,746525.4,INR,LDO,49380,"TRK7853,TRK3955","TID528368,TID930958",,2025-01-19,TankFarm-1,CNTR-24754,Priority consignment,2025-01-31T19:28:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 49380, ""truck_count"": 2, ""contract_ref"": ""CNTR-24754"", ""storage_location"": ""TankFarm-1""}",28409.35,INR,2025-01-31T19:28:00
446,Group B,BPCL-TXN-1000256,incoming,Neha Mehta,neha.mehta@bpcl.co.in,213794.36,INR,LDO,7894,"TRK9179,TRK5603","TID884149,TID478108",,2025-02-25,TankFarm-5,CNTR-24312,Priority consignment,2025-03-08T10:27:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 7894, ""truck_count"": 2, ""contract_ref"": ""CNTR-24312"", ""storage_location"": ""TankFarm-5""}",28422.72,INR,2025-03-08T10:27:00
448,Group A,BPCL-TXN-1000257,incoming,Neha Patel,neha.patel@bpcl.co.in,746521.26,INR,ATF,7673,"TRK6841,TRK8949,TRK8499,TRK9077","TID217955,TID986925,TID854727,TID255245",,2025-01-16,TankFarm-6,CNTR-21533,Weather delay,2025-02-06T05:53:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 7673, ""truck_count"": 4, ""contract_ref"": ""CNTR-21533"", ""storage_location"": ""TankFarm-6""}",28436.09,INR,2025-02-06T05:53:00
449,Group B,BPCL-TXN-1000258,incoming,Ajay Rao,ajay.rao@bpcl.co.in,433354.36,INR,Naphtha,18919,"TRK1067,TRK9618,TRK3958,TRK7822,TRK2258","TID358114,TID905572,TID622307,TID809790,TID198886",,2025-02-12,TankFarm-1,CNTR-24657,Requires escort,2025-02-20T11:37:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 18919, ""truck_count"": 5, ""contract_ref"": ""CNTR-24657"", ""storage_location"": ""TankFarm-1""}",28449.46,INR,2025-02-20T11:37:00
452,Group B,BPCL-TXN-1000259,incoming,Vikram Mehta,vikram.mehta@bpcl.co.in,199058.1,INR,ATF,10845,TRK4411,TID270855,,2025-02-19,TankFarm-7,CNTR-24668,Customs hold,2025-01-16T09:31:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 10845, ""truck_count"": 1, ""contract_ref"": ""CNTR-24668"", ""storage_location"": ""TankFarm-7""}",28462.83,INR,2025-01-16T09:31:00
455,Group B,BPCL-TXN-1000260,incoming,Kavita Singh,kavita.singh@bpcl.co.in,407277.07,INR,Naphtha,10503,"TRK8671,TRK8165,TRK2297","TID940480,TID600811,TID414985",,2025-01-20,TankFarm-3,CNTR-24921,Weather delay,2025-03-08T13:18:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 10503, ""truck_count"": 3, ""contract_ref"": ""CNTR-24921"", ""storage_location"": ""TankFarm-3""}",28476.2,INR,2025-03-08T13:18:00
457,Group A,BPCL-TXN-1000261,incoming,Ramesh Patel,ramesh.patel@bpcl.co.in,561874.22,INR,ATF,16767,"TRK7438,TRK1741","TID187336,TID536471",,2025-04-01,TankFarm-5,CNTR-25143,Temperature sensitive,2025-03-27T14:39:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 16767, ""truck_count"": 2, ""contract_ref"": ""CNTR-25143"", ""storage_location"": ""TankFarm-5""}",28489.57,INR,2025-03-27T14:39:00
460,Group A,BPCL-TXN-1000262,incoming,Ajay Sharma,ajay.sharma@bpcl.co.in,529623.52,INR,HSD,6757,"TRK8882,TRK3378","TID781301,TID353524",,2025-02-25,TankFarm-11,CNTR-28824,Weather delay,2025-01-12T09:49:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 6757, ""truck_count"": 2, ""contract_ref"": ""CNTR-28824"", ""storage_location"": ""TankFarm-11""}",28502.94,INR,2025-01-12T09:49:00
461,Group B,BPCL-TXN-1000263,incoming,Neha Sharma,neha.sharma@bpcl.co.in,109432.64,INR,HSD,34180,"TRK8724,TRK1321,TRK8364,TRK4975","TID311118,TID409153,TID697091,TID969742",,2025-02-20,TankFarm-1,CNTR-25469,Standard operation,2025-01-14T20:54:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 34180, ""truck_count"": 4, ""contract_ref"": ""CNTR-25469"", ""storage_location"": ""TankFarm-1""}",28516.31,INR,2025-01-14T20:54:00
468,Group C,BPCL-TXN-1000264,incoming,Meera Verma,meera.verma@bpcl.co.in,582796.08,INR,Naphtha,22530,"TRK9444,TRK2706","TID840719,TID152871",,2025-02-26,TankFarm-8,CNTR-21817,Requires escort,2025-03-20T19:50:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 22530, ""truck_count"": 2, ""contract_ref"": ""CNTR-21817"", ""storage_location"": ""TankFarm-8""}",28529.68,INR,2025-03-20T19:50:00
471,Group C,BPCL-TXN-1000265,incoming,Ketan Khosla,ketan.khosla@bpcl.co.in,572262.78,INR,LDO,46251,"TRK5021,TRK3483,TRK9677,TRK7909,TRK4738,TRK3260","TID940715,TID549653,TID533491,TID529191,TID581037,TID993796",,2025-03-08,TankFarm-11,CNTR-25927,Standard operation,2025-02-26T04:49:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 46251, ""truck_count"": 6, ""contract_ref"": ""CNTR-25927"", ""storage_location"": ""TankFarm-11""}",28543.05,INR,2025-02-26T04:49:00
472,Group A,BPCL-TXN-1000266,incoming,Priya Patel,priya.patel@bpcl.co.in,270270.13,INR,ATF,15769,"TRK2007,TRK7443,TRK1607,TRK3473","TID702466,TID160617,TID762288,TID848022",,2025-03-26,TankFarm-9,CNTR-24845,Quality check required,2025-02-21T21:44:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 15769, ""truck_count"": 4, ""contract_ref"": ""CNTR-24845"", ""storage_location"": ""TankFarm-9""}",28556.42,INR,2025-02-21T21:44:00
474,Group C,BPCL-TXN-1000267,incoming,Sahil Verma,sahil.verma@bpcl.co.in,668564.3,INR,ATF,17929,"TRK2380,TRK1605,TRK9805","TID450741,TID508937,TID860321",,2025-01-17,TankFarm-9,CNTR-28860,Priority consignment,2025-01-28T02:32:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 17929, ""truck_count"": 3, ""contract_ref"": ""CNTR-28860"", ""storage_location"": ""TankFarm-9""}",28569.79,INR,2025-01-28T02:32:00
478,Group A,BPCL-TXN-1000268,incoming,Rahul Patel,rahul.patel@bpcl.co.in,131251.11,INR,ATF,32004,TRK2511,TID165214,,2025-02-24,TankFarm-3,CNTR-27802,Weather delay,2025-02-27T02:23:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 32004, ""truck_count"": 1, ""contract_ref"": ""CNTR-27802"", ""storage_location"": ""TankFarm-3""}",28583.16,INR,2025-02-27T02:23:00
480,Group C,BPCL-TXN-1000269,incoming,Amit Khosla,amit.khosla@bpcl.co.in,397059.48,INR,Naphtha,12737,"TRK4483,TRK8461,TRK8755,TRK1534,TRK3569,TRK7051","TID224535,TID730823,TID993719,TID528468,TID215695,TID226737",,2025-02-17,TankFarm-10,CNTR-24744,Standard operation,2025-03-08T04:07:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 12737, ""truck_count"": 6, ""contract_ref"": ""CNTR-24744"", ""storage_location"": ""TankFarm-10""}",28596.53,INR,2025-03-08T04:07:00
481,Group A,BPCL-TXN-1000270,incoming,Vikram Rao,vikram.rao@bpcl.co.in,377296.02,INR,HSD,14315,"TRK7910,TRK1797,TRK5999,TRK5644,TRK4532","TID291970,TID958914,TID875590,TID612537,TID102187",,2025-01-16,TankFarm-9,CNTR-25712,Requires escort,2025-01-06T13:30:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 14315, ""truck_count"": 5, ""contract_ref"": ""CNTR-25712"", ""storage_location"": ""TankFarm-9""}",28609.9,INR,2025-01-06T13:30:00
483,Group C,BPCL-TXN-1000271,incoming,Neha Desai,neha.desai@bpcl.co.in,677677.2,INR,LDO,40454,TRK8259,TID871660,,2025-02-05,TankFarm-11,CNTR-21450,Customs hold,2025-04-01T00:36:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 40454, ""truck_count"": 1, ""contract_ref"": ""CNTR-21450"", ""storage_location"": ""TankFarm-11""}",28623.27,INR,2025-04-01T00:36:00
486,Group C,BPCL-TXN-1000272,incoming,Rahul Sharma,rahul.sharma@bpcl.co.in,271468.5,INR,HSD,32193,TRK9649,TID432799,,2025-02-18,TankFarm-5,CNTR-21491,Requires escort,2025-01-13T17:10:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 32193, ""truck_count"": 1, ""contract_ref"": ""CNTR-21491"", ""storage_location"": ""TankFarm-5""}",28636.64,INR,2025-01-13T17:10:00
487,Group A,BPCL-TXN-1000273,incoming,Vikram Patel,vikram.patel@bpcl.co.in,136814.84,INR,ATF,49473,"TRK1965,TRK6329","TID290272,TID128491",,2025-01-08,TankFarm-5,CNTR-26388,Requires escort,2025-02-10T04:26:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 49473, ""truck_count"": 2, ""contract_ref"": ""CNTR-26388"", ""storage_location"": ""TankFarm-5""}",28650.01,INR,2025-02-10T04:26:00
489,Group C,BPCL-TXN-1000274,incoming,Priya Singh,priya.singh@bpcl.co.in,45957.17,INR,HSD,6220,"TRK2663,TRK5035,TRK3057","TID419409,TID695848,TID526504",,2025-02-27,TankFarm-2,CNTR-28199,Weather delay,2025-01-19T11:34:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 6220, ""truck_count"": 3, ""contract_ref"": ""CNTR-28199"", ""storage_location"": ""TankFarm-2""}",28663.38,INR,2025-01-19T11:34:00
492,Group C,BPCL-TXN-1000275,incoming,Sahil Patel,sahil.patel@bpcl.co.in,627111.13,INR,Naphtha,23314,"TRK4454,TRK9270,TRK6215,TRK6613","TID766023,TID374056,TID889256,TID842133",,2025-02-27,TankFarm-5,CNTR-24029,Gate pass pending,2025-02-13T06:29:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 23314, ""truck_count"": 4, ""contract_ref"": ""CNTR-24029"", ""storage_location"": ""TankFarm-5""}",28676.75,INR,2025-02-13T06:29:00
496,Group A,BPCL-TXN-1000276,incoming,Sunita Singh,sunita.singh@bpcl.co.in,726289.97,INR,MS,23399,"TRK4425,TRK1116,TRK4212,TRK7489","TID216335,TID390819,TID696746,TID624629",,2025-03-05,TankFarm-3,CNTR-29040,Weather delay,2025-03-26T23:36:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 23399, ""truck_count"": 4, ""contract_ref"": ""CNTR-29040"", ""storage_location"": ""TankFarm-3""}",28690.12,INR,2025-03-26T23:36:00
499,Group A,BPCL-TXN-1000277,incoming,Shreya Sharma,shreya.sharma@bpcl.co.in,665756.77,INR,HSD,8077,"TRK7882,TRK9723,TRK8354","TID431603,TID105409,TID510893",,2025-01-25,TankFarm-6,CNTR-21340,Standard operation,2025-01-29T22:27:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 8077, ""truck_count"": 3, ""contract_ref"": ""CNTR-21340"", ""storage_location"": ""TankFarm-6""}",28703.49,INR,2025-01-29T22:27:00
